Date;Object A;Type A;Object B;Type B;Direction;Color;Intensity;LatitudeA;LongitudeA;LatitudeB;LongitudeB
01.01.2018;B;Type1;C;Type2;in;#00008B;286;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;286;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;286;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;286;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;286;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;286;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;286;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;286;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;286;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;287;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;287;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;287;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;287;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;287;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;287;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;287;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;287;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;287;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;288;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;288;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;288;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;288;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;288;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;288;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;288;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;288;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;288;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;289;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;289;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;289;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;289;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;289;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;289;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;289;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;289;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;289;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;290;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;290;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;290;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;290;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;290;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;290;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;290;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;290;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;290;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;291;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;291;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;291;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;291;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;291;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;291;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;291;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;291;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;291;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;292;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;292;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;292;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;292;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;292;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;292;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;292;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;292;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;292;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;293;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;293;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;293;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;293;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;293;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;293;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;293;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;293;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;293;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;294;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;294;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;294;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;294;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;294;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;294;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;294;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;294;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;294;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;295;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;295;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;295;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;295;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;295;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;295;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;295;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;295;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;295;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;296;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;296;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;296;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;296;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;296;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;296;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;296;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;296;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;296;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;297;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;297;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;297;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;297;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;297;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;297;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;297;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;297;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;297;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;298;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;298;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;298;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;298;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;298;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;298;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;298;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;298;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;298;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;299;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;299;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;299;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;299;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;299;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;299;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;299;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;299;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;299;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;300;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;300;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;300;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;300;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;300;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;300;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;300;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;300;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;300;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;301;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;301;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;301;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;301;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;301;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;301;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;301;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;301;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;301;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;302;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;302;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;302;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;302;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;302;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;302;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;302;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;302;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;302;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;303;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;303;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;303;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;303;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;303;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;303;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;303;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;303;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;303;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;304;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;304;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;304;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;304;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;304;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;304;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;304;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;304;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;304;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;305;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;305;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;305;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;305;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;305;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;305;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;305;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;305;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;305;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;306;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;306;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;306;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;306;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;306;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;306;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;306;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;306;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;306;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;307;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;307;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;307;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;307;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;307;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;307;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;307;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;307;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;307;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;308;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;308;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;308;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;308;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;308;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;308;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;308;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;308;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;308;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;309;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;309;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;309;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;309;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;309;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;309;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;309;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;309;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;309;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;310;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;310;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;310;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;310;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;310;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;310;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;310;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;310;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;310;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;311;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;311;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;311;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;311;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;311;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;311;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;311;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;311;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;311;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;312;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;312;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;312;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;312;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;312;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;312;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;312;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;312;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;312;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;313;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;313;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;313;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;313;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;313;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;313;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;313;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;313;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;313;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;314;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;314;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;314;60.018848;30.416448;60.023898;30.406769
